2020-06-21 01:27:21,291 :INFO : <module> :Automation Practice Website is Opened successfully
2020-06-21 01:27:23,527 :INFO : <module> :Browser is Maximized
2020-06-21 01:27:26,170 :INFO : navigation_from_landing_page_to_login_page :Clicked on the Sign in link of Landing page
2020-06-21 01:27:26,190 :INFO : navigation_from_landing_page_to_login_page :Navigated to Login Page
2020-06-21 01:27:34,188 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="299fa92f-c93a-4462-9041-3890efb35e0a")> is visible
2020-06-21 01:27:34,188 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="299fa92f-c93a-4462-9041-3890efb35e0a")> is visible
2020-06-21 01:27:34,188 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="299fa92f-c93a-4462-9041-3890efb35e0a")> is visible
2020-06-21 01:27:34,188 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="299fa92f-c93a-4462-9041-3890efb35e0a")> is visible
2020-06-21 01:27:34,286 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c195eb25-063c-446c-99d0-c6c5e1982329")> is visible
2020-06-21 01:27:34,286 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c195eb25-063c-446c-99d0-c6c5e1982329")> is visible
2020-06-21 01:27:34,286 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c195eb25-063c-446c-99d0-c6c5e1982329")> is visible
2020-06-21 01:27:34,286 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c195eb25-063c-446c-99d0-c6c5e1982329")> is visible
2020-06-21 01:27:34,286 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c195eb25-063c-446c-99d0-c6c5e1982329")> is visible
2020-06-21 01:27:34,286 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c195eb25-063c-446c-99d0-c6c5e1982329")> is visible
